time,phase,along_m,cross_m,elevation_m,agl_m,height_ft,ias,eas,groundspeed_kt,pitch,bank,alpha,vy,gamma,gamma_cmd,h_cmd,yoke,roll,rudder,speedbrake,speedbrake_actual,Q,mass,nz,main_wow,nose_wow,gear_cmd,gear0,gear1,gear2,chute,brakes,derotating,local_vy
15.303730,1.000000,-5933.782715,-3.888803,2026.297876,1327.514160,4353.671875,307.410889,306.305267,319.805842,-16.331762,0.260103,3.344932,-60.028530,-20.045283,-19.962069,1327.684326,-0.062247,-0.001284,-0.000073,0.670684,0.669950,0.013548,83461.023438,0.967109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.967827
15.355467,1.000000,-5925.491211,-3.861819,2023.192592,1324.409302,4343.729492,307.410339,306.306488,319.762745,-16.331062,0.257706,3.344480,-60.016533,-20.044082,-19.961361,1324.666504,-0.062263,-0.001294,-0.000068,0.670727,0.670025,0.013420,83461.023438,0.967049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.955902
15.406367,1.000000,-5917.117188,-3.834604,2020.138163,1321.355225,4333.688965,307.409668,306.308319,319.719085,-16.330379,0.255350,3.344046,-60.004448,-20.042886,-19.960665,1321.618530,-0.062280,-0.001306,-0.000064,0.670791,0.670096,0.013296,83461.023438,0.966966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.944202
15.462721,1.000000,-5907.690918,-3.804015,2016.757163,1317.974487,4322.387207,307.408997,306.310211,319.669937,-16.329632,0.252751,3.343570,-59.990887,-20.041552,-19.959888,1318.187744,-0.062294,-0.001324,-0.000059,0.670858,0.670174,0.013164,83461.023438,0.966873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.931293
15.514253,1.000000,-5899.294434,-3.776808,2013.666118,1314.883789,4312.320313,307.408203,306.311768,319.626069,-16.328959,0.250379,3.343145,-59.978848,-20.040382,-19.959206,1315.131592,-0.062305,-0.001337,-0.000055,0.670912,0.670244,0.013044,83461.023438,0.966806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.919529
15.567882,1.000000,-5890.631348,-3.748779,2010.449949,1311.667847,4301.935059,307.407410,306.313812,319.580688,-16.328260,0.247917,3.342714,-59.966461,-20.039191,-19.958513,1311.978516,-0.062317,-0.001349,-0.000050,0.670984,0.670316,0.012936,83461.023438,0.966718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.907330
15.620739,1.000000,-5881.969727,-3.720798,2007.280740,1308.498901,4291.552246,307.406464,306.315460,319.535337,-16.327574,0.245504,3.342301,-59.954113,-20.038010,-19.957838,1308.825928,-0.062335,-0.001360,-0.000046,0.671041,0.670385,0.012835,83461.023438,0.966642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.895340
15.671334,1.000000,-5873.571777,-3.693710,2004.247765,1305.466187,4281.485840,307.405548,306.316864,319.491172,-16.326925,0.243197,3.341907,-59.942165,-20.036884,-19.957190,1305.769287,-0.062344,-0.001377,-0.000041,0.671090,0.670450,0.012737,83461.023438,0.966573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.883888
15.725116,1.000000,-5864.638672,-3.664938,2001.024398,1302.243042,4270.778809,307.404480,306.318085,319.444248,-16.326239,0.240759,3.341499,-59.929493,-20.035693,-19.956511,1302.517944,-0.062356,-0.001392,-0.000037,0.671133,0.670517,0.012628,83461.023438,0.966510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.871750
15.775911,1.000000,-5856.430176,-3.638544,1997.980670,1299.199585,4260.941406,307.403412,306.319611,319.401092,-16.325602,0.238465,3.341111,-59.917862,-20.034605,-19.955904,1299.530273,-0.062380,-0.001400,-0.000032,0.671186,0.670580,0.012528,83461.023438,0.966441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.860313
15.828269,1.000000,-5847.833984,-3.610942,1994.843911,1296.062988,4250.638672,307.402252,306.321014,319.355919,-16.324944,0.236109,3.340724,-59.905727,-20.033479,-19.955265,1296.401489,-0.062389,-0.001410,-0.000028,0.671235,0.670643,0.012413,83461.023438,0.966384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.848560
15.882277,1.000000,-5838.810059,-3.582015,1991.608962,1292.828369,4239.825195,307.400909,306.323181,319.308373,-16.324278,0.233686,3.340321,-59.893017,-20.032311,-19.954618,1293.117065,-0.062407,-0.001425,-0.000023,0.671311,0.670708,0.012296,83461.023438,0.966304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.836468
15.938691,1.000000,-5829.678711,-3.552790,1988.230619,1289.450195,4228.883301,307.399536,306.324097,319.260233,-16.323587,0.231166,3.339916,-59.880188,-20.031142,-19.953966,1289.793579,-0.062420,-0.001436,-0.000018,0.671343,0.670775,0.012165,83461.023438,0.966237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.823875
15.988992,1.000000,-5821.352051,-3.526184,1985.218969,1286.438721,4218.906250,307.398285,306.325500,319.216217,-16.322981,0.228928,3.339556,-59.868523,-20.030091,-19.953384,1286.762939,-0.062429,-0.001449,-0.000013,0.671393,0.670832,0.012053,83461.023438,0.966161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.812679
16.043631,1.000000,-5812.487793,-3.497907,1981.948249,1283.168213,4208.285645,307.396759,306.327118,319.169264,-16.322329,0.226506,3.339175,-59.856129,-20.028986,-19.952778,1283.536621,-0.062444,-0.001460,-0.000008,0.671449,0.670893,0.011940,83461.023438,0.966095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.800549
16.100192,1.000000,-5803.389648,-3.468935,1978.563196,1279.783203,4197.385742,307.395233,306.327911,319.121006,-16.321659,0.224005,3.338786,-59.843441,-20.027866,-19.952171,1280.225098,-0.062464,-0.001469,-0.000003,0.671477,0.670954,0.011827,83461.023438,0.966010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.788021
16.153195,1.000000,-5794.439941,-3.440483,1975.391743,1276.611938,4186.664063,307.393768,306.329346,319.073638,-16.321035,0.221666,3.338430,-59.831009,-20.026772,-19.951574,1276.967651,-0.062473,-0.001483,0.000001,0.671527,0.671010,0.011718,83461.023438,0.965950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.776333
16.206332,1.000000,-5785.729980,-3.412843,1972.212913,1273.433228,4176.229980,307.392120,306.330505,319.027367,-16.320419,0.219328,3.338074,-59.818928,-20.025723,-19.951008,1273.797485,-0.062485,-0.001496,0.000005,0.671568,0.671064,0.011611,83461.023438,0.965881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.764633
16.260021,1.000000,-5776.970215,-3.385092,1969.001712,1270.222168,4165.736816,307.390472,306.331726,318.980800,-16.319796,0.216977,3.337731,-59.806808,-20.024679,-19.950447,1270.609253,-0.062497,-0.001509,0.000009,0.671611,0.671118,0.011498,83461.023438,0.965819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.752846
16.314701,1.000000,-5768.109863,-3.357075,1965.731908,1266.952637,4155.124512,307.388794,306.332611,318.933610,-16.319170,0.214589,3.337384,-59.794582,-20.023637,-19.949896,1267.384399,-0.062513,-0.001522,0.000014,0.671641,0.671170,0.011392,83461.023438,0.965747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.740875
16.365166,1.000000,-5759.760742,-3.330722,1962.714757,1263.935425,4145.124512,307.387207,306.333466,318.889089,-16.318602,0.212394,3.337068,-59.783085,-20.022666,-19.949385,1264.345459,-0.062526,-0.001536,0.000018,0.671671,0.671216,0.011289,83461.023438,0.965695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.729851
16.420604,1.000000,-5750.637695,-3.301977,1959.400944,1260.621826,4134.198242,307.385254,306.334015,318.840386,-16.317982,0.209992,3.336728,-59.770557,-20.021619,-19.948826,1261.025024,-0.062533,-0.001550,0.000022,0.671691,0.671265,0.011186,83461.023438,0.965624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.717785
16.473617,1.000000,-5741.978516,-3.274744,1956.232730,1257.453613,4123.828125,307.383453,306.335114,318.794175,-16.317392,0.207700,3.336409,-59.758701,-20.020634,-19.948311,1257.873291,-0.062545,-0.001562,0.000027,0.671728,0.671311,0.011087,83461.023438,0.965560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.706280
16.528249,1.000000,-5733.033691,-3.246666,1952.968419,1254.189331,4113.116211,307.381470,306.335846,318.746391,-16.316788,0.205346,3.336090,-59.746490,-20.019630,-19.947788,1254.617676,-0.062556,-0.001577,0.000031,0.671755,0.671356,0.010985,83461.023438,0.965490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.694454
16.582058,1.000000,-5724.326172,-3.219385,1949.753933,1250.974854,4102.689453,307.379578,306.337036,318.699824,-16.316202,0.203035,3.335779,-59.734619,-20.018661,-19.947292,1251.448364,-0.062573,-0.001589,0.000036,0.671796,0.671399,0.010883,83461.023438,0.965437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.682835
16.634898,1.000000,-5715.612793,-3.192136,1946.597961,1247.818970,4092.256104,307.377747,306.337646,318.653079,-16.315630,0.200774,3.335488,-59.722778,-20.017710,-19.946798,1248.276978,-0.062576,-0.001603,0.000040,0.671817,0.671439,0.010782,83461.023438,0.965368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.671459
16.688228,1.000000,-5707.000000,-3.165255,1943.413352,1244.634399,4081.943848,307.375793,306.338165,318.606838,-16.315063,0.198505,3.335195,-59.711105,-20.016783,-19.946325,1245.142212,-0.062588,-0.001613,0.000045,0.671836,0.671478,0.010696,83461.023438,0.965296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.660011
16.739562,1.000000,-5698.413086,-3.138506,1940.348529,1241.569580,4071.663086,307.373810,306.338684,318.560715,-16.314520,0.196334,3.334914,-59.699490,-20.015865,-19.945862,1242.016846,-0.062600,-0.001626,0.000049,0.671854,0.671514,0.010616,83461.023438,0.965242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.649010
16.790757,1.000000,-5690.013672,-3.112389,1937.292587,1238.513672,4061.606934,307.371857,306.339233,318.515631,-16.313982,0.194177,3.334636,-59.688145,-20.014971,-19.945412,1238.959595,-0.062611,-0.001636,0.000054,0.671873,0.671547,0.010528,83461.023438,0.965190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.638065
16.841517,1.000000,-5681.789063,-3.086863,1934.263182,1235.484375,4051.760742,307.369904,306.339722,318.471407,-16.313457,0.192048,3.334372,-59.677078,-20.014113,-19.944983,1235.966187,-0.062620,-0.001644,0.000058,0.671891,0.671578,0.010437,83461.023438,0.965136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.627251
16.896672,1.000000,-5672.736816,-3.058824,1930.972119,1232.193237,4040.924561,307.367615,306.339935,318.422645,-16.312893,0.189739,3.334085,-59.664917,-20.013180,-19.944523,1232.671387,-0.062633,-0.001656,0.000062,0.671898,0.671611,0.010338,83461.023438,0.965065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.615524
16.950075,1.000000,-5663.970215,-3.031724,1927.786232,1229.007324,4030.430420,307.365295,306.340607,318.375365,-16.312347,0.187515,3.333822,-59.653172,-20.012288,-19.944078,1229.480591,-0.062638,-0.001667,0.000067,0.671921,0.671642,0.010250,83461.023438,0.965015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.604202
17.003950,1.000000,-5655.333008,-3.005081,1924.572819,1225.793945,4020.092041,307.362915,306.340820,318.328709,-16.311804,0.185282,3.333560,-59.641613,-20.011418,-19.943655,1226.336914,-0.062652,-0.001677,0.000071,0.671929,0.671671,0.010170,83461.023438,0.964945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.592804
17.056644,1.000000,-5646.591797,-2.978171,1921.430466,1222.651367,4009.629150,307.360718,306.341248,318.281460,-16.311275,0.183110,3.333307,-59.629948,-20.010549,-19.943228,1223.155396,-0.062656,-0.001688,0.000075,0.671944,0.671696,0.010080,83461.023438,0.964894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.581680
17.112011,1.000000,-5637.525879,-2.950321,1918.129358,1219.350342,3998.778809,307.358215,306.341278,318.232519,-16.310719,0.180830,3.333050,-59.617874,-20.009652,-19.942801,1219.855713,-0.062670,-0.001701,0.000080,0.671944,0.671721,0.009982,83461.023438,0.964846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.570023
17.166343,1.000000,-5628.677734,-2.923198,1914.890607,1216.111450,3988.189453,307.355652,306.341766,318.184647,-16.310184,0.178600,3.332803,-59.606125,-20.008792,-19.942392,1216.635254,-0.062680,-0.001713,0.000084,0.671962,0.671745,0.009880,83461.023438,0.964787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.558620
17.219487,1.000000,-5619.972168,-2.896567,1911.723291,1212.944092,3977.770508,307.353088,306.342682,318.137486,-16.309664,0.176431,3.332571,-59.594589,-20.007957,-19.941986,1213.466675,-0.062679,-0.001723,0.000089,0.671994,0.671769,0.009791,83461.023438,0.964728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.547493
17.273744,1.000000,-5611.087402,-2.869449,1908.490272,1209.710938,3967.138184,307.350586,306.342682,318.089347,-16.309143,0.174226,3.332329,-59.582840,-20.007113,-19.941595,1210.232788,-0.062695,-0.001736,0.000093,0.671993,0.671792,0.009709,83461.023438,0.964665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.536156
17.327616,1.000000,-5602.313477,-2.842726,1905.280821,1206.501221,3956.638672,307.347900,306.343231,318.041742,-16.308630,0.172041,3.332098,-59.571278,-20.006295,-19.941206,1207.039429,-0.062696,-0.001747,0.000097,0.672013,0.671815,0.009624,83461.023438,0.964623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.524940
17.380259,1.000000,-5593.659668,-2.816428,1902.145191,1203.365479,3946.284180,307.345306,306.344025,317.994759,-16.308128,0.169920,3.331887,-59.559895,-20.005496,-19.940844,1203.889648,-0.062711,-0.001759,0.000102,0.672041,0.671836,0.009548,83461.023438,0.964563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.514008
17.433907,1.000000,-5584.987793,-2.790130,1898.950311,1200.170654,3935.907471,307.342590,306.344360,317.947688,-16.307621,0.167763,3.331666,-59.548504,-20.004700,-19.940472,1200.733398,-0.062716,-0.001770,0.000106,0.672053,0.671857,0.009470,83461.023438,0.964503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.502880
17.487695,1.000000,-5576.213867,-2.763584,1895.747713,1196.967773,3925.409912,307.339783,306.344696,317.899963,-16.307121,0.165611,3.331454,-59.537010,-20.003909,-19.940117,1197.539917,-0.062727,-0.001783,0.000110,0.672064,0.671877,0.009385,83461.023438,0.964469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.491753
17.540928,1.000000,-5567.419922,-2.737037,1892.578769,1193.798706,3914.888428,307.337006,306.345215,317.852091,-16.306631,0.163491,3.331245,-59.525501,-20.003123,-19.939760,1194.339233,-0.062734,-0.001794,0.000115,0.672083,0.671896,0.009305,83461.023438,0.964404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.480759
17.592875,1.000000,-5559.049805,-2.711826,1889.486962,1190.706787,3904.874512,307.334442,306.345093,317.806503,-16.306152,0.161432,3.331050,-59.514568,-20.002381,-19.939434,1191.292725,-0.062746,-0.001806,0.000119,0.672079,0.671914,0.009219,83461.023438,0.964360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.470051
17.646524,1.000000,-5550.282715,-2.685477,1886.294458,1187.514038,3894.385742,307.331543,306.345490,317.758719,-16.305668,0.159311,3.330851,-59.503155,-20.001618,-19.939087,1188.101685,-0.062745,-0.001816,0.000123,0.672093,0.671931,0.009135,83461.023438,0.964308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.459034
17.699548,1.000000,-5541.613770,-2.659483,1883.139745,1184.359131,3884.015137,307.328613,306.345459,317.711499,-16.305187,0.157236,3.330659,-59.491886,-20.000867,-19.938761,1184.946533,-0.062756,-0.001826,0.000128,0.672091,0.671948,0.009049,83461.023438,0.964273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.448162
17.755976,1.000000,-5532.740723,-2.632940,1879.783165,1181.002441,3873.401367,307.325531,306.345764,317.663152,-16.304676,0.155038,3.330466,-59.480373,-20.000106,-19.938440,1181.717041,-0.062773,-0.001833,0.000132,0.672101,0.671963,0.008951,83461.023438,0.964228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.436619
17.808220,1.000000,-5523.823242,-2.606327,1876.676064,1177.895020,3862.734375,307.322601,306.345917,317.614360,-16.304213,0.153012,3.330294,-59.468842,-19.999364,-19.938118,1178.471313,-0.062774,-0.001847,0.000136,0.672108,0.671977,0.008869,83461.023438,0.964163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.425968
17.861472,1.000000,-5515.137207,-2.580465,1873.509608,1174.728394,3852.344482,307.319580,306.345825,317.566933,-16.303743,0.150957,3.330112,-59.457611,-19.998636,-19.937809,1175.309814,-0.062783,-0.001857,0.000140,0.672104,0.671990,0.008783,83461.023438,0.964119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.415115
17.915126,1.000000,-5506.481934,-2.554757,1870.319852,1171.538330,3841.991943,307.316650,306.345978,317.519594,-16.303272,0.148897,3.329941,-59.446445,-19.997923,-19.937511,1172.159546,-0.062791,-0.001866,0.000145,0.672109,0.672001,0.008688,83461.023438,0.964089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.404205
17.970306,1.000000,-5497.583008,-2.528390,1867.040005,1168.258301,3831.348633,307.313568,306.345673,317.470921,-16.302788,0.146787,3.329773,-59.434990,-19.997197,-19.937214,1168.920654,-0.062802,-0.001873,0.000149,0.672098,0.672012,0.008596,83461.023438,0.964036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.393017
18.021377,1.000000,-5489.168945,-2.503518,1864.004964,1165.223022,3821.285156,307.310577,306.345459,317.424888,-16.302343,0.144842,3.329621,-59.424179,-19.996518,-19.936932,1165.858154,-0.062807,-0.001885,0.000153,0.672091,0.672020,0.008513,83461.023438,0.963986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.382683
18.071607,1.000000,-5481.007324,-2.479448,1861.020433,1162.238037,3811.524170,307.307709,306.345154,317.380130,-16.301918,0.142937,3.329472,-59.413715,-19.995872,-19.936666,1162.887573,-0.062809,-0.001894,0.000157,0.672081,0.672027,0.008420,83461.023438,0.963955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.372540
18.124513,1.000000,-5472.418945,-2.454180,1857.877472,1159.094849,3801.253418,307.304596,306.345245,317.332999,-16.301470,0.140945,3.329319,-59.402714,-19.995196,-19.936399,1159.761597,-0.062820,-0.001902,0.000161,0.672084,0.672033,0.008335,83461.023438,0.963906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.361870
18.180700,1.000000,-5463.221191,-2.427187,1854.540235,1155.757324,3790.253662,307.301270,306.345520,317.282516,-16.300995,0.138839,3.329168,-59.390976,-19.994487,-19.936110,1156.413940,-0.062819,-0.001912,0.000165,0.672093,0.672039,0.008247,83461.023438,0.963859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.350582
18.231705,1.000000,-5454.910645,-2.402860,1851.511353,1152.728149,3780.315918,307.298340,306.345001,317.236898,-16.300571,0.136934,3.329024,-59.380371,-19.993847,-19.935863,1153.389160,-0.062831,-0.001922,0.000169,0.672075,0.672043,0.008171,83461.023438,0.963821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.340336
18.283480,1.000000,-5446.605469,-2.378605,1848.437298,1149.653809,3770.384521,307.295105,306.344574,317.191310,-16.300146,0.135008,3.328886,-59.369797,-19.993214,-19.935619,1150.366333,-0.062839,-0.001930,0.000172,0.672060,0.672045,0.008076,83461.023438,0.963781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.329967
18.334534,1.000000,-5438.223145,-2.354187,1845.406594,1146.622803,3760.361572,307.292023,306.344574,317.145247,-16.299730,0.133123,3.328749,-59.359142,-19.992584,-19.935383,1147.315430,-0.062848,-0.001940,0.000176,0.672060,0.672047,0.007987,83461.023438,0.963729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.319756
18.386647,1.000000,-5429.770996,-2.329625,1842.313582,1143.529541,3750.255127,307.288849,306.344238,317.098679,-16.299311,0.131200,3.328618,-59.348415,-19.991960,-19.935143,1144.239014,-0.062849,-0.001949,0.000180,0.672049,0.672047,0.007896,83461.023438,0.963685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.309357
18.436992,1.000000,-5421.482910,-2.305604,1839.326035,1140.541504,3740.345703,307.285797,306.343689,317.053031,-16.298906,0.129353,3.328495,-59.337921,-19.991355,-19.934923,1141.222412,-0.062859,-0.001958,0.000184,0.672030,0.672046,0.007811,83461.023438,0.963648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.299328
18.493087,1.000000,-5412.276855,-2.278991,1835.997890,1137.213013,3729.338623,307.282196,306.343689,317.002401,-16.298466,0.127307,3.328350,-59.326275,-19.990681,-19.934677,1137.871704,-0.062868,-0.001970,0.000188,0.672029,0.672044,0.007709,83461.023438,0.963607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.288174
18.544955,1.000000,-5403.953125,-2.254993,1832.921109,1134.135864,3719.386963,307.278900,306.343353,316.956486,-16.298067,0.125424,3.328224,-59.315784,-19.990092,-19.934462,1134.842163,-0.062870,-0.001977,0.000192,0.672018,0.672042,0.007617,83461.023438,0.963556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.277897
18.600573,1.000000,-5394.762695,-2.228569,1829.622493,1130.836670,3708.399170,307.275391,306.342682,316.905855,-16.297638,0.123413,3.328099,-59.304226,-19.989446,-19.934223,1131.497070,-0.062869,-0.001990,0.000196,0.671994,0.672038,0.007525,83461.023438,0.963506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.266903
18.654041,1.000000,-5386.002441,-2.203452,1826.451986,1127.666016,3697.926270,307.271973,306.342438,316.857478,-16.297235,0.121486,3.327976,-59.293221,-19.988840,-19.934010,1128.308594,-0.062874,-0.002000,0.000200,0.671986,0.672032,0.007449,83461.023438,0.963463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.256351
18.710724,1.000000,-5377.042480,-2.177834,1823.091477,1124.304932,3687.215332,307.268188,306.341309,316.808004,-16.296816,0.119463,3.327849,-59.281986,-19.988226,-19.933802,1125.047485,-0.062885,-0.002007,0.000204,0.671946,0.672026,0.007366,83461.023438,0.963428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.245190
18.766552,1.000000,-5367.782227,-2.151433,1819.782296,1120.995361,3676.145508,307.264496,306.341125,316.756810,-16.296400,0.117481,3.327735,-59.270412,-19.987607,-19.933586,1121.677002,-0.062886,-0.002018,0.000208,0.671940,0.672016,0.007288,83461.023438,0.963367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.234226
18.820557,1.000000,-5358.993652,-2.126448,1816.581775,1117.794434,3665.639893,307.260864,306.340637,316.708196,-16.296019,0.115574,3.327617,-59.259449,-19.987027,-19.933392,1118.478271,-0.062891,-0.002026,0.000212,0.671923,0.672007,0.007214,83461.023438,0.963321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.223656
18.875479,1.000000,-5350.072754,-2.101160,1813.327515,1114.539551,3654.976318,307.257050,306.339813,316.658959,-16.295620,0.113646,3.327503,-59.248337,-19.986437,-19.933195,1115.231323,-0.062898,-0.002034,0.000216,0.671894,0.671997,0.007144,83461.023438,0.963279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.212914
18.929324,1.000000,-5341.292969,-2.076340,1810.137663,1111.349365,3644.481689,307.253357,306.339569,316.610375,-16.295237,0.111766,3.327396,-59.237415,-19.985868,-19.933006,1112.035645,-0.062900,-0.002040,0.000220,0.671885,0.671987,0.007067,83461.023438,0.963245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.202400
18.984250,1.000000,-5332.395508,-2.051260,1806.884375,1108.095459,3633.846436,307.249573,306.339294,316.561020,-16.294855,0.109862,3.327294,-59.226368,-19.985305,-19.932817,1108.797241,-0.062896,-0.002048,0.000224,0.671875,0.671976,0.006987,83461.023438,0.963201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.191704
19.040095,1.000000,-5323.398926,-2.025978,1803.577277,1104.787842,3623.093994,307.245728,306.338989,316.511219,-16.294462,0.107937,3.327191,-59.215225,-19.984737,-19.932648,1105.522827,-0.062910,-0.002054,0.000228,0.671865,0.671965,0.006919,83461.023438,0.963168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.180851
19.096644,1.000000,-5314.183594,-2.000158,1800.229128,1101.439209,3612.079834,307.241760,306.338593,316.460173,-16.294077,0.106001,3.327088,-59.203835,-19.984165,-19.932467,1102.168701,-0.062911,-0.002062,0.000232,0.671851,0.671953,0.006839,83461.023438,0.963127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.169888
